dataset_record_id,tweet_id,system,model,model_version_or_revision,generated_translation,generation_status,generation_timestamp,run_id,input_sha256,record_input_sha256,output_sha256,attempted,runtime_seconds,error_code,metadata_json
record:238b6217771f8c867f1bebbe1b2eaae4476ac935e2cefab54ce99829b036c4ad,1021042965828067330,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert The road from Dwarka Mod to Delhi Gate has caved in which has been closed for repair by DMRC. Traffic has been diverted.,SUCCESS,2026-09-12T16:08:09.071537+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,822e7cbcde3c0210b9342146a1c05b51797a05af7726e3a1605b580f4689ce0a,030fb2b6952713d8ce01d60f94e4a7bef58d35777078edc5fbeb24495d8f8b1f,True,23.610832,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:240f5e09d8923ca5ff21d1e30f8906fc44a339c5cd9407df36b15982635fc199,868689079373750272,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Traffic is disrupted at Azad Market Chowk due to bursting of water pipeline. Please avoid using this route.,SUCCESS,2026-09-12T16:08:32.681856+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,f938936102a72cd3b2defd6eeaac0a364cf826499360afe1e9597a4658820884,d47c113a83e4dc73f368a5294e85abf5c183d357c84ce43f57313f9cc27914f3,True,16.166206,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:241074e778c604f2098475101c5e8e580d1652b53157a1b6f7e4d6df70556ff5,877088616106741761,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic on Outer Circle Connaught Place, JLN Marg, Ajmeri Gate will be affected for the next two hours due to Traffic Alert Yoga event.",SUCCESS,2026-09-12T16:08:48.845638+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,4215e72731ccbd172576d50ed0fed28b8fe87fd739758568a4b6876d5d237c30,797e3bfeb41e9a5531f9aaf30662623db109a4f63a287e4564eab9f9905bd4a0,True,21.839372,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:245941331d0b2ee59e0c18e372232a536545e54b1516c5bce9b15af629171f97,784231107742969857,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert 1 / 2 On the route from Khajuri to Wazirabad today, traffic is being one way from 08.00 AM to 10.00 AM and across the Yamuna.",SUCCESS,2026-09-12T16:09:10.676010+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,a7ea94e213968341b0a71c7e98001c34d522100dbc1bc3a14a3b0bd8053c4bc9,a6403a229a2b883fc358995ff059be5a16c9c38396057d61e14b776d95df1cb8,True,9.905372,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:249181b62a8b707852663815b69fcbe5cb51dc7eaaeb71ec0afd90e6bde709de,1037904556997242882,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Traffic is blocked on Vishnu Digambar Marg due to a fallen tree. Please avoid using this route.,SUCCESS,2026-09-12T16:09:20.588235+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,a4eb2212e4590d2e8f18d719de9be4b0f622398ad77011fd76ae2c99420e6ecc,9430dec5a130d44a53d9e9f741b62daa792b6faa1ec4c61f312a42367bc58315,True,6.146721,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:24d9ebddfe83db5b19eeb8dffa006bff6890edda053a1df5192ca4972661370b,629581188433342464,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Traffic is now normal from Nehru Place towards Panchsheel.,SUCCESS,2026-09-12T16:09:26.740511+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,7a5a68e3c5d65d65f14e8c215d0a8e5c7eb81a4233099b6ffacfc66229507574,012a3c7d0ac7fe25e493a304a24235e440d413bdaedcafdbff8b2df1ebe250ba,True,3.66612,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:2524dbca9b38410194bf38caeeac2f64ae9e7b4df657db38b0047d68854b18b3,1123916760082722817,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert 2 trees have fallen on the road going from Andheria Mor to Vasant Kunj, due to which traffic is disrupted.",SUCCESS,2026-09-12T16:09:30.402666+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,1e4a9b9f09a520fa9ca72ffb06dfb93d706f4f14424513cfa1a41326ef08aac9,bf240132eae12ce6fb59ab1804e5eccfc8341f99bf017bacf6c09a6822afec5a,True,15.951775,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:2551327d2996c57a1a360b1f954315e31e3c11d0c47c29c77577c20af2dcae28,903455364120698884,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Agarwal Chowk Munirka सी.एन.जी Traffic is affected due to a big pothole on the road near the pump.,SUCCESS,2026-09-12T16:09:46.360636+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,592c7d51a2b12d837ea0d00e911d57a10ca48fe0f37123954c74558ba8d927dd,a98f0d52b6c5e1ab2bffd198038cebe37c2950b431a6e1700c5043c7501301a3,True,37.854029,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:26119785699255f41b89e26b0c365b2da18f40fa8ae0834e856694c73d865550,569719704299937793,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Traffic is now normal near Mayapuri Flyover which was obstructed due to work being done by Delhi Jal Board.,SUCCESS,2026-09-12T16:10:24.213789+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,ff59d5fd34b480eba68eb21b32381930c23253ce77173a9cf6c4a08aaa49be92,bd90a69eb1f1fb25c5695f43aa5c1545761b7a8f3769da85afe3e38294107f71,True,9.555572,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:2699f63954be2c88dd84d73adfc2dd3a6a76af8c26395557fc28e6da833271f6,1022722355821330433,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert: Phirni Road Najafgarh to Nangloi stretch is affected due to potholes.,SUCCESS,2026-09-12T16:10:33.759734+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,9ec7b6a433e78a819581a1933d0a967ed11e088962b8c7d01bc2dab891f9279d,30905062c7067ad0d7a3108ef285f0aa27dab2cc84afd0040748b3464f078190,True,6.46281,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:26de91cd74203822911fe274075efdc5677186a29e9fb7fd4e7c8b55e9091cc9,786068001841881089,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"PART 1 / 2. Traffic Alert 1430HRS 6 / 7Tajiye Mehrauli to Karbala via Qutub Road, Aurobindo Marg, IIT, INA to Karbala.",SUCCESS,2026-09-12T16:10:40.233644+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,753346b1ff6158a87b5c2c225c785320b86c9483a7ca8c66b4fd27c4ceef7e57,5d24b62a16d44b522827a10a4b6bf5ada79fccaddd01373883d8cbd48d87c8af,True,39.992141,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:2718978cf8a4134d2c58ebaf3876db13385c86addd5d3d0a6d4fcb43ad54da33,874652116605743104,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert Due to Metro failure at Akshardham Metro Station, there is overcrowding and traffic is affected. Please avoid using this route.",SUCCESS,2026-09-12T16:11:20.212801+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,5e4d51491dfc32394c0fa482c8f18a7b5cd5c4e71db6ccecb5b0a6298b53a012,9833f018d6ccc2e8ed2afe5b551bed50d6f38ab205afcad7d76cc8f1789d6fec,True,9.018678,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:2750c39216515d8f2c56953d3090688d7f27a2d2dab08ef932bb16dbc5fc665a,557956093884628992,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert S P Mukherjee Marg Traffic is normal near Hanuman Mandir.,SUCCESS,2026-09-12T16:11:29.243503+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,7f0e24ea44e4d47e44b79338d03a73064ac8a3f8d82c43e1d5bd42a661a3624e,08574ec0a8bb2ee2456a66800d741fe13e159af5b12d6a264642e999594e097d,True,3.913799,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:2783800cec0fb1851ddd4c8f1cf3f47e37935af4f5d40cd9fd6e67ab6490b53e,1104749740783255552,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Traffic is blocked on Vikas Marg as a car catches fire on landing at Akshardham Railway Flyover. Avoid using Pusta Road. Use alternate route to go to Mother Dairy.,SUCCESS,2026-09-12T16:11:33.158844+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,6436963fea3561d8b317377d87edb31cb0262741ad54fa3fa29323973697ed60,212d3a87451891a17fc8bd5c0aea99cf4d8299d0603b4b4ee34d1b31aacdc4b8,True,10.502621,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:28403a409e56a19b7c664b1e247f4a8b93ec039f5585f95ca1e7ecf95cf9a302,1097747383364988928,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert There will be a procession of teachers from Mandi House which will go to Jantar Mantar via Barakhamba-Tolstoy Marg-Barakhamba Road-Janpath, due to which traffic will be affected on these routes.",SUCCESS,2026-09-12T16:11:43.657249+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,70da6155fda2407844660134a640d4d42da03c848bff7abff21f570003fcf274,69d444bf3bf91ffe8d321a454217fecc47173ba278fec538e11a8f3836b886f9,True,41.043364,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:2874263367aeb5c1ba189071042b6c9b274cd49b7c11443f6ddffbed730f04f3,1108415082474672128,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert The road leading to Montfort Senior Secondary School from Ashok Vihar Water Tank has caved in, affecting traffic. pic.twitter.com/5uKGaokxDX",SUCCESS,2026-09-12T16:12:24.700823+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,e46683432cef21195f88545e88e526f1db43a9997f374d2d9c877e2f8f1bcfc6,133bc649ef5ee31acb4b5c2a1d6fcaed826722d2a0993366143f299d146c3f62,True,18.908136,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:28f6a5bdc365043c7a9d3acfeddd67429ac4ff667f0a65484d59ee0550044bb4,1068161610496110592,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert All India Kisan Sangharsh Coordination Committee March has now reached Ramlila Maidan Traffic is now normal on Vande Mataram Marg, Shankar Road, Kadkadi Mor, Geeta Colony Flyover, Yamuna Bridge, Rajghat, Jawaharlal Nehru Marg, Delhi Gate, Majnu Ka Tila, Hanuman Setu, Chandi Ram Akhara.",SUCCESS,2026-09-12T16:12:43.613488+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,e0c0524d3236e12e9515d8298a34587cb2861bf0699de1ab51f08cc48a39ca4f,b846a79cf382f1661e5ba5db0280cc2b5463e5070b02c5493bbe2fbecd7ff200,True,45.678221,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:297da3b5a6eeb8d4c36e5db0c9567017f1851608be803a0e5d760e3512c468d9,579298282813435904,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert Traffic on the route from Lado Sarai to IIT will be heavy due to the congestion of Ajmer Sharif, sorry for the inconvenience.",SUCCESS,2026-09-12T16:13:29.284998+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,25b23353a2a894d4dd52a55569fd9fbbab35f762c38c2382ff674bd7d9b6e172,2d33ee8d1fc095d2e11f94363a8c783bcd91fb9c9706bb15c3a894a2e9a666d3,True,29.832012,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:29ec66a4d7b2242aa0fa2831fe619bf4bd9cf206368c1d20a95023ea120d312b,548888778723442689,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Traffic is now normal from Patel Chowk towards GPO.,SUCCESS,2026-09-12T16:13:59.123038+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,0f04211bb9a1deda8edd1db87ee647ee54862e6f8767fad8441bfb564a05643d,8e3f503a2d2a421f6a0221d1a6030bd74e63c4f7b036e6a9a941edbdf59d03a7,True,3.850693,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:2a365aa6661060b3785edb256598e90abcd047922983cf041d1481ac6d7c29f2,1067414947712376832,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert As it is the last day of the Trade Fair, foot traffic is heavy on Bhairon Marg. Avoid using the route that leads to Ring Road from Bhairon Marg.",SUCCESS,2026-09-12T16:14:02.962047+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,0da17d69802ba0c5baaf3565586ca84fc42b0ae6014d7ce6f8a847cadafa2271,a6c024ab53aad5f62e76ef983144adf40d8f8b1359e2f1be5cc91c6c63de92c8,True,9.901058,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:2b2ccb6e4bb8809e6264a680535d5cd2683ee00894bb421dc9dbaf6bbb2dd551,1028538848823762946,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Traffic obstructed near GTB Hospital Gate No.-7 due to road caving in. Please avoid using this route.,SUCCESS,2026-09-12T16:14:12.873413+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,52a01a5a000e25cd1b23049be173f469257173aaa5e1da3852884bae6b0baa8d,e1dbea9e144107ac06f4cf163dc6e9e992f950592746663a969ae32e69aa155c,True,6.728488,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:2bbd2dae192264c51ca9f718dd3f9ccc29e0ddf6fff2b537a878d3fcb1a8d913,1070599220141256714,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert: Repair work is being carried out by PWD over Raja Garden Flyover en route from Mayapuri to Punjabi Bagh due to which traffic is affected.,SUCCESS,2026-09-12T16:14:19.591335+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,863705b97c08bd25e381b0e7d312953c5ed5c447165276d467c2ef0e0dd38c44,894397575c10a5b95a6dfe76807c3688c23629fff5044d363c8ff697641524eb,True,25.05298,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:2be8791e18c4d64d9cad976cb68c87ee3ac7a9cac7004a39920a34ae0462fd77,808572546857607168,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert Due to heavy traffic, traffic from Hindurao hill towards Barf Khana has been diverted.",SUCCESS,2026-09-12T16:14:44.646378+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,05917351478826e53c6fdc01f06a0b92896a432ac5a273dd52c583748d2355a7,e7b1bb375f91611c297ebaffe24953f2e6035e984e2e206fb4871ceb6ed2b170,True,25.140707,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:2cb55243067f4e71b8bca163fed899b94e8bc6a6b8544f21f2e287fbcb3db922,1018029846893477888,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Traffic is affected near Shakarpur Red Light due to road caving in. Please avoid using this route.,SUCCESS,2026-09-12T16:15:09.797753+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,6f3f64c824425c9799be44a99400352431ccba122a9f3be307485100253292fe,45b0e76d12a1103b020fc0e44fc03f90ee7896838c04e705331978cb31f0c9fe,True,8.07905,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:2cbfa7311617a9d695c0b49cb2a85a99956cf74134c0645dd5d111a65597d4f5,633927353337425921,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Lala Lajpat Rai Marg has been opened for general public.,SUCCESS,2026-09-12T16:15:17.876764+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,f4ed2a956ac4a3a665a797e4780973e318a49486ccc46613a82783d0d6dac912,b8bc9e58d5ba95e1348deb33edf5b52137209d0cd06359d0a78ae5616b040011,True,5.513269,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
